date,beach_id,site,enterococci,water_temp_c,synthetic_flag,source_class
2025-08-17,palm-beach,Palm Beach,6,20.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-17,north-steyne,North Steyne,2,20.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-17,bondi,Bondi,26,20.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-17,coogee,Coogee,4,20.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-17,cronulla,Cronulla,5,20.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-17,balmoral,Balmoral,4,20.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-18,palm-beach,Palm Beach,2,20.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-18,north-steyne,North Steyne,3,20.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-18,bondi,Bondi,10,20.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-18,coogee,Coogee,9,20.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-18,cronulla,Cronulla,46,20.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-18,balmoral,Balmoral,3,20.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-19,palm-beach,Palm Beach,8,20.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-19,north-steyne,North Steyne,4,20.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-19,bondi,Bondi,26,20.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-19,coogee,Coogee,8,20.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-19,cronulla,Cronulla,11,20.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-19,balmoral,Balmoral,8,20.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-20,palm-beach,Palm Beach,17,20.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-20,north-steyne,North Steyne,2,20.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-20,bondi,Bondi,6,20.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-20,coogee,Coogee,5,20.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-20,cronulla,Cronulla,6,20.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-20,balmoral,Balmoral,6,20.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-21,palm-beach,Palm Beach,11,20.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-21,north-steyne,North Steyne,22,20.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-21,bondi,Bondi,4,20.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-21,coogee,Coogee,3,20.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-21,cronulla,Cronulla,6,20.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-21,balmoral,Balmoral,9,20.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-22,palm-beach,Palm Beach,43,20.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-22,north-steyne,North Steyne,0,20.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-22,bondi,Bondi,4,20.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-22,coogee,Coogee,5,20.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-22,cronulla,Cronulla,36,20.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-22,balmoral,Balmoral,20,20.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-23,palm-beach,Palm Beach,5,20.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-23,north-steyne,North Steyne,8,20.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-23,bondi,Bondi,6,20.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-23,coogee,Coogee,16,20.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-23,cronulla,Cronulla,20,20.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-23,balmoral,Balmoral,21,20.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-24,palm-beach,Palm Beach,22,19.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-24,north-steyne,North Steyne,5,19.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-24,bondi,Bondi,4,19.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-24,coogee,Coogee,3,19.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-24,cronulla,Cronulla,20,19.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-24,balmoral,Balmoral,11,19.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-25,palm-beach,Palm Beach,10,19.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-25,north-steyne,North Steyne,13,19.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-25,bondi,Bondi,7,19.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-25,coogee,Coogee,2,19.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-25,cronulla,Cronulla,43,19.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-25,balmoral,Balmoral,38,19.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-26,palm-beach,Palm Beach,4,19.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-26,north-steyne,North Steyne,1,19.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-26,bondi,Bondi,17,19.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-26,coogee,Coogee,1,19.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-26,cronulla,Cronulla,23,19.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-26,balmoral,Balmoral,3,19.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-27,palm-beach,Palm Beach,2,19.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-27,north-steyne,North Steyne,2,19.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-27,bondi,Bondi,59,19.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-27,coogee,Coogee,8,19.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-27,cronulla,Cronulla,1,19.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-27,balmoral,Balmoral,5,19.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-28,palm-beach,Palm Beach,2,19.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-28,north-steyne,North Steyne,3,19.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-28,bondi,Bondi,0,19.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-28,coogee,Coogee,7,19.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-28,cronulla,Cronulla,29,19.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-28,balmoral,Balmoral,51,19.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-29,palm-beach,Palm Beach,8,19.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-29,north-steyne,North Steyne,4,19.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-29,bondi,Bondi,13,19.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-29,coogee,Coogee,3,19.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-29,cronulla,Cronulla,2,19.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-29,balmoral,Balmoral,4,19.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-30,palm-beach,Palm Beach,36,19.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-30,north-steyne,North Steyne,6,19.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-30,bondi,Bondi,2,19.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-30,coogee,Coogee,6,19.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-30,cronulla,Cronulla,2,19.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-30,balmoral,Balmoral,7,19.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-31,palm-beach,Palm Beach,45,19.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-31,north-steyne,North Steyne,4,19.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-31,bondi,Bondi,6,19.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-31,coogee,Coogee,4,19.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-31,cronulla,Cronulla,4,19.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-08-31,balmoral,Balmoral,40,19.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-01,palm-beach,Palm Beach,2,19.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-01,north-steyne,North Steyne,16,19.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-01,bondi,Bondi,3,19.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-01,coogee,Coogee,2,19.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-01,cronulla,Cronulla,7,19.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-01,balmoral,Balmoral,21,19.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-02,palm-beach,Palm Beach,3,19.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-02,north-steyne,North Steyne,3,19.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-02,bondi,Bondi,27,19.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-02,coogee,Coogee,24,19.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-02,cronulla,Cronulla,7,19.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-02,balmoral,Balmoral,7,19.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-03,palm-beach,Palm Beach,5,19.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-03,north-steyne,North Steyne,2,19.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-03,bondi,Bondi,75,19.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-03,coogee,Coogee,4,19.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-03,cronulla,Cronulla,7,19.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-03,balmoral,Balmoral,40,19.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-04,palm-beach,Palm Beach,5,19.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-04,north-steyne,North Steyne,6,19.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-04,bondi,Bondi,8,19.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-04,coogee,Coogee,1,19.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-04,cronulla,Cronulla,8,19.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-04,balmoral,Balmoral,2,19.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-05,palm-beach,Palm Beach,6,19.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-05,north-steyne,North Steyne,3,19.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-05,bondi,Bondi,27,19.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-05,coogee,Coogee,42,19.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-05,cronulla,Cronulla,4,19.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-05,balmoral,Balmoral,5,19.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-06,palm-beach,Palm Beach,3,19.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-06,north-steyne,North Steyne,1,19.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-06,bondi,Bondi,2,19.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-06,coogee,Coogee,67,19.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-06,cronulla,Cronulla,2,19.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-06,balmoral,Balmoral,8,19.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-07,palm-beach,Palm Beach,2,19.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-07,north-steyne,North Steyne,7,19.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-07,bondi,Bondi,3,19.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-07,coogee,Coogee,38,19.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-07,cronulla,Cronulla,26,19.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-07,balmoral,Balmoral,38,19.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-08,palm-beach,Palm Beach,2,19.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-08,north-steyne,North Steyne,5,19.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-08,bondi,Bondi,10,19.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-08,coogee,Coogee,3,19.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-08,cronulla,Cronulla,11,19.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-08,balmoral,Balmoral,2,19.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-09,palm-beach,Palm Beach,4,18.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-09,north-steyne,North Steyne,7,18.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-09,bondi,Bondi,5,18.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-09,coogee,Coogee,7,18.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-09,cronulla,Cronulla,5,18.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-09,balmoral,Balmoral,88,18.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-10,palm-beach,Palm Beach,12,18.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-10,north-steyne,North Steyne,9,18.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-10,bondi,Bondi,37,18.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-10,coogee,Coogee,7,18.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-10,cronulla,Cronulla,29,18.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-10,balmoral,Balmoral,5,18.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-11,palm-beach,Palm Beach,3,18.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-11,north-steyne,North Steyne,12,18.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-11,bondi,Bondi,11,18.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-11,coogee,Coogee,4,18.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-11,cronulla,Cronulla,4,18.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-11,balmoral,Balmoral,1,18.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-12,palm-beach,Palm Beach,4,18.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-12,north-steyne,North Steyne,21,18.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-12,bondi,Bondi,4,18.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-12,coogee,Coogee,7,18.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-12,cronulla,Cronulla,24,18.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-12,balmoral,Balmoral,8,18.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-13,palm-beach,Palm Beach,2,18.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-13,north-steyne,North Steyne,4,18.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-13,bondi,Bondi,3,18.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-13,coogee,Coogee,2,18.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-13,cronulla,Cronulla,36,18.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-13,balmoral,Balmoral,5,18.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-14,palm-beach,Palm Beach,5,18.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-14,north-steyne,North Steyne,3,18.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-14,bondi,Bondi,9,18.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-14,coogee,Coogee,1,18.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-14,cronulla,Cronulla,7,18.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-14,balmoral,Balmoral,13,18.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-15,palm-beach,Palm Beach,4,18.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-15,north-steyne,North Steyne,437,18.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-15,bondi,Bondi,10,18.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-15,coogee,Coogee,8,18.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-15,cronulla,Cronulla,1,18.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-15,balmoral,Balmoral,9,18.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-16,palm-beach,Palm Beach,17,18.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-16,north-steyne,North Steyne,10,18.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-16,bondi,Bondi,18,18.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-16,coogee,Coogee,3,18.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-16,cronulla,Cronulla,8,18.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-16,balmoral,Balmoral,3,18.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-17,palm-beach,Palm Beach,1,18.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-17,north-steyne,North Steyne,18,18.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-17,bondi,Bondi,24,18.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-17,coogee,Coogee,4,18.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-17,cronulla,Cronulla,9,18.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-17,balmoral,Balmoral,1,18.5,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-18,palm-beach,Palm Beach,8,18.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-18,north-steyne,North Steyne,6,18.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-18,bondi,Bondi,4,18.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-18,coogee,Coogee,5,18.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-18,cronulla,Cronulla,76,18.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-18,balmoral,Balmoral,4,18.4,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-19,palm-beach,Palm Beach,7,18.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-19,north-steyne,North Steyne,6,18.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-19,bondi,Bondi,2,18.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-19,coogee,Coogee,3,18.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-19,cronulla,Cronulla,1,18.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-19,balmoral,Balmoral,6,18.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-20,palm-beach,Palm Beach,13,18.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-20,north-steyne,North Steyne,3,18.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-20,bondi,Bondi,3,18.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-20,coogee,Coogee,8,18.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-20,cronulla,Cronulla,15,18.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-20,balmoral,Balmoral,13,18.3,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-21,palm-beach,Palm Beach,42,18.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-21,north-steyne,North Steyne,6,18.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-21,bondi,Bondi,10,18.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-21,coogee,Coogee,13,18.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-21,cronulla,Cronulla,7,18.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-21,balmoral,Balmoral,8,18.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-22,palm-beach,Palm Beach,0,18.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-22,north-steyne,North Steyne,3,18.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-22,bondi,Bondi,5,18.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-22,coogee,Coogee,5,18.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-22,cronulla,Cronulla,4,18.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-22,balmoral,Balmoral,5,18.2,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-23,palm-beach,Palm Beach,6,18.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-23,north-steyne,North Steyne,4,18.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-23,bondi,Bondi,2,18.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-23,coogee,Coogee,7,18.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-23,cronulla,Cronulla,7,18.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-23,balmoral,Balmoral,13,18.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-24,palm-beach,Palm Beach,3,18.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-24,north-steyne,North Steyne,22,18.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-24,bondi,Bondi,43,18.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-24,coogee,Coogee,20,18.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-24,cronulla,Cronulla,9,18.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-24,balmoral,Balmoral,3,18.1,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-25,palm-beach,Palm Beach,3,18.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-25,north-steyne,North Steyne,13,18.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-25,bondi,Bondi,21,18.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-25,coogee,Coogee,6,18.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-25,cronulla,Cronulla,5,18.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-25,balmoral,Balmoral,95,18.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-26,palm-beach,Palm Beach,8,18.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-26,north-steyne,North Steyne,11,18.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-26,bondi,Bondi,14,18.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-26,coogee,Coogee,1,18.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-26,cronulla,Cronulla,4,18.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-26,balmoral,Balmoral,4,18.0,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-27,palm-beach,Palm Beach,4,17.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-27,north-steyne,North Steyne,1,17.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-27,bondi,Bondi,89,17.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-27,coogee,Coogee,19,17.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-27,cronulla,Cronulla,15,17.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-27,balmoral,Balmoral,3,17.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-28,palm-beach,Palm Beach,3,17.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-28,north-steyne,North Steyne,6,17.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-28,bondi,Bondi,2,17.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-28,coogee,Coogee,22,17.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-28,cronulla,Cronulla,15,17.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-28,balmoral,Balmoral,7,17.9,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-29,palm-beach,Palm Beach,9,17.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-29,north-steyne,North Steyne,8,17.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-29,bondi,Bondi,3,17.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-29,coogee,Coogee,7,17.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-29,cronulla,Cronulla,34,17.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-29,balmoral,Balmoral,20,17.8,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-30,palm-beach,Palm Beach,34,17.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-30,north-steyne,North Steyne,6,17.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-30,bondi,Bondi,13,17.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-30,coogee,Coogee,5,17.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-30,cronulla,Cronulla,6,17.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-09-30,balmoral,Balmoral,2,17.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-10-01,palm-beach,Palm Beach,19,17.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-10-01,north-steyne,North Steyne,10,17.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-10-01,bondi,Bondi,6,17.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-10-01,coogee,Coogee,4,17.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-10-01,cronulla,Cronulla,4,17.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-10-01,balmoral,Balmoral,6,17.7,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-10-02,palm-beach,Palm Beach,23,17.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-10-02,north-steyne,North Steyne,5,17.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-10-02,bondi,Bondi,18,17.6,true,SYNTHETIC_ENGINEERING_FIXTURE
2025-10-02,coogee,Coogee,10,17.6,true,SYNTHETIC_ENGINEERING_FIXTURE
